"jurisdiccion_codigo_indec","jurisdiccion_nombre","vacuna_nombre",dosis_unica_cantidad,primera_dosis_cantidad,segunda_dosis_cantidad,dosis_adicional_cantidad,dosis_refuerzo_cantidad
"06","Buenos Aires","AstraZeneca ChAdOx1 S recombinante",0,3645643,4017160,833468,1014453
"06","Buenos Aires","COVISHIELD ChAdOx1nCoV COVID 19",0,251387,378,0,0
"06","Buenos Aires","Cansino Ad5 nCoV",88306,0,1918,1528,38057
"06","Buenos Aires","Moderna ARNm",0,397105,1171991,3183,1098174
"06","Buenos Aires","Pfizer BioNTech Comirnaty",0,1350442,1384055,77673,4027161
"06","Buenos Aires","Pfizer Pediátrica",0,10094,877,251,0
"06","Buenos Aires","Sinopharm Vacuna SARSCOV 2 inactivada",0,5914088,5145368,1669,5091
"06","Buenos Aires","Sputnik V COVID19 Instituto Gamaleya",0,4306618,2690308,6267,801130
"02","CABA","AstraZeneca ChAdOx1 S recombinante",0,725954,759305,204694,435739
"02","CABA","COVISHIELD ChAdOx1nCoV COVID 19",0,65504,188,0,0
"02","CABA","Cansino Ad5 nCoV",29331,0,449,45,45710
"02","CABA","Moderna ARNm",0,24797,259459,1491,352869
"02","CABA","Pfizer BioNTech Comirnaty",0,189838,212522,62911,944021
"02","CABA","Pfizer Pediátrica",0,1047,392,7,0
"02","CABA","Sinopharm Vacuna SARSCOV 2 inactivada",0,1009713,950069,1663,4228
"02","CABA","Sputnik V COVID19 Instituto Gamaleya",0,895752,625996,232,5189
"10","Catamarca","AstraZeneca ChAdOx1 S recombinante",0,86569,86206,18069,50075
"10","Catamarca","COVISHIELD ChAdOx1nCoV COVID 19",0,4818,10,0,0
"10","Catamarca","Cansino Ad5 nCoV",2388,0,752,328,29860
"10","Catamarca","Moderna ARNm",0,7489,23333,403,17619
"10","Catamarca","Pfizer BioNTech Comirnaty",0,33264,29270,870,39064
"10","Catamarca","Pfizer Pediátrica",0,0,1,0,0
"10","Catamarca","Sinopharm Vacuna SARSCOV 2 inactivada",0,169675,153157,44,271
"10","Catamarca","Sputnik V COVID19 Instituto Gamaleya",0,96684,73386,1659,22340
"22","Chaco","AstraZeneca ChAdOx1 S recombinante",0,239193,218259,29285,77559
"22","Chaco","COVISHIELD ChAdOx1nCoV COVID 19",0,15522,767,0,0
"22","Chaco","Cansino Ad5 nCoV",10102,0,265,209,6862
"22","Chaco","Moderna ARNm",0,29399,65313,1403,45079
"22","Chaco","Pfizer BioNTech Comirnaty",0,66697,53651,7795,101133
"22","Chaco","Pfizer Pediátrica",0,361,27,11,0
"22","Chaco","Sinopharm Vacuna SARSCOV 2 inactivada",0,384057,296660,443,1778
"22","Chaco","Sputnik V COVID19 Instituto Gamaleya",0,257686,180803,4474,49714
"26","Chubut","AstraZeneca ChAdOx1 S recombinante",0,132543,128062,20564,39067
"26","Chubut","COVISHIELD ChAdOx1nCoV COVID 19",0,11902,652,0,0
"26","Chubut","Cansino Ad5 nCoV",3097,0,200,53,2626
"26","Chubut","Moderna ARNm",0,20091,31948,1217,23606
"26","Chubut","Pfizer BioNTech Comirnaty",0,32382,37527,4515,80638
"26","Chubut","Pfizer Pediátrica",0,221,20,1,0
"26","Chubut","Sinopharm Vacuna SARSCOV 2 inactivada",0,171794,138064,176,437
"26","Chubut","Sputnik V COVID19 Instituto Gamaleya",0,136687,99936,907,13788
"18","Corrientes","AstraZeneca ChAdOx1 S recombinante",0,193589,184114,17689,121352
"18","Corrientes","COVISHIELD ChAdOx1nCoV COVID 19",0,19876,470,0,0
"18","Corrientes","Cansino Ad5 nCoV",10197,0,133,71,20635
"18","Corrientes","Moderna ARNm",0,27214,59267,393,49910
"18","Corrientes","Pfizer BioNTech Comirnaty",0,82382,77081,1794,158587
"18","Corrientes","Pfizer Pediátrica",0,38,4,0,0
"18","Corrientes","Sinopharm Vacuna SARSCOV 2 inactivada",0,423562,353716,66,992
"18","Corrientes","Sputnik V COVID19 Instituto Gamaleya",0,267752,192789,16,28230
"14","Córdoba","AstraZeneca ChAdOx1 S recombinante",0,808227,822496,184778,586828
"14","Córdoba","COVISHIELD ChAdOx1nCoV COVID 19",0,44131,128,0,0
"14","Córdoba","Cansino Ad5 nCoV",37215,0,704,32,9611
"14","Córdoba","Moderna ARNm",0,43571,256429,36,156843
"14","Córdoba","Pfizer BioNTech Comirnaty",0,280560,230112,16738,537910
"14","Córdoba","Pfizer Pediátrica",0,1101,241,4,0
"14","Córdoba","Sinopharm Vacuna SARSCOV 2 inactivada",0,1245261,1120074,520,6393
"14","Córdoba","Sputnik V COVID19 Instituto Gamaleya",0,939505,626980,4091,95463
"30","Entre Ríos","AstraZeneca ChAdOx1 S recombinante",0,291509,286256,72139,159418
"30","Entre Ríos","COVISHIELD ChAdOx1nCoV COVID 19",0,17349,365,0,0
"30","Entre Ríos","Cansino Ad5 nCoV",13550,0,371,14,1442
"30","Entre Ríos","Moderna ARNm",0,23017,83851,215,61583
"30","Entre Ríos","Pfizer BioNTech Comirnaty",0,96829,83539,7718,191390
"30","Entre Ríos","Pfizer Pediátrica",0,86,7,2,0
"30","Entre Ríos","Sinopharm Vacuna SARSCOV 2 inactivada",0,479629,418381,305,887
"30","Entre Ríos","Sputnik V COVID19 Instituto Gamaleya",0,324353,231762,3784,59502
"34","Formosa","AstraZeneca ChAdOx1 S recombinante",0,129315,155952,231070,61154
"34","Formosa","COVISHIELD ChAdOx1nCoV COVID 19",0,7385,8,0,0
"34","Formosa","Cansino Ad5 nCoV",6958,0,0,13,583
"34","Formosa","Moderna ARNm",0,40030,7511,155,6502
"34","Formosa","Pfizer BioNTech Comirnaty",0,26326,55390,21471,20194
"34","Formosa","Sinopharm Vacuna SARSCOV 2 inactivada",0,233786,206822,372,445
"34","Formosa","Sputnik V COVID19 Instituto Gamaleya",0,138055,89091,2986,7571
"38","Jujuy","AstraZeneca ChAdOx1 S recombinante",0,165118,158287,31964,45360
"38","Jujuy","COVISHIELD ChAdOx1nCoV COVID 19",0,14026,291,0,0
"38","Jujuy","Cansino Ad5 nCoV",666,0,342,17,5325
"38","Jujuy","Moderna ARNm",0,25034,36466,1539,17664
"38","Jujuy","Pfizer BioNTech Comirnaty",0,56706,67162,14622,103749
"38","Jujuy","Pfizer Pediátrica",0,1716,59,0,0
"38","Jujuy","Sinopharm Vacuna SARSCOV 2 inactivada",0,275787,211237,443,523
"38","Jujuy","Sputnik V COVID19 Instituto Gamaleya",0,154265,125401,12808,38523
"42","La Pampa","AstraZeneca ChAdOx1 S recombinante",0,69226,76471,37280,41098
"42","La Pampa","COVISHIELD ChAdOx1nCoV COVID 19",0,4579,0,0,0
