"jurisdiccion_codigo_indec","jurisdiccion_nombre","vacuna_nombre",primera_dosis_cantidad,segunda_dosis_cantidad
"06","Buenos Aires","COVISHIELD ChAdOx1nCoV COVID 19",216816,0
"06","Buenos Aires","Sinopharm Vacuna SARSCOV 2 inactivada",318515,0
"06","Buenos Aires","Sputnik V COVID19 Instituto Gamaleya",719201,263216
"02","CABA","COVISHIELD ChAdOx1nCoV COVID 19",61144,117
"02","CABA","Sinopharm Vacuna SARSCOV 2 inactivada",63702,19
"02","CABA","Sputnik V COVID19 Instituto Gamaleya",189140,81545
"10","Catamarca","AstraZeneca ChAdOx1 S recombinante",836,1
"10","Catamarca","COVISHIELD ChAdOx1nCoV COVID 19",4287,0
"10","Catamarca","Sinopharm Vacuna SARSCOV 2 inactivada",7757,2
"10","Catamarca","Sputnik V COVID19 Instituto Gamaleya",19294,6260
"22","Chaco","AstraZeneca ChAdOx1 S recombinante",316,0
"22","Chaco","COVISHIELD ChAdOx1nCoV COVID 19",14581,40
"22","Chaco","Sinopharm Vacuna SARSCOV 2 inactivada",19544,51
"22","Chaco","Sputnik V COVID19 Instituto Gamaleya",51134,16083
"26","Chubut","AstraZeneca ChAdOx1 S recombinante",45,0
"26","Chubut","COVISHIELD ChAdOx1nCoV COVID 19",6962,21
"26","Chubut","Sinopharm Vacuna SARSCOV 2 inactivada",11156,2
"26","Chubut","Sputnik V COVID19 Instituto Gamaleya",26210,8013
"18","Corrientes","COVISHIELD ChAdOx1nCoV COVID 19",12373,11
"18","Corrientes","Sinopharm Vacuna SARSCOV 2 inactivada",13660,7
"18","Corrientes","Sputnik V COVID19 Instituto Gamaleya",45007,14478
"14","Córdoba","AstraZeneca ChAdOx1 S recombinante",1732,0
"14","Córdoba","COVISHIELD ChAdOx1nCoV COVID 19",42448,0
"14","Córdoba","Sinopharm Vacuna SARSCOV 2 inactivada",70344,3
"14","Córdoba","Sputnik V COVID19 Instituto Gamaleya",188633,50166
"30","Entre Ríos","COVISHIELD ChAdOx1nCoV COVID 19",15713,41
"30","Entre Ríos","Sinopharm Vacuna SARSCOV 2 inactivada",15256,5
