"jurisdiccion_codigo_indec","jurisdiccion_nombre","vacuna_nombre",primera_dosis_cantidad,segunda_dosis_cantidad
"06","Buenos Aires","AstraZeneca ChAdOx1 S recombinante",3309236,1696566
"06","Buenos Aires","COVISHIELD ChAdOx1nCoV COVID 19",250750,309
"06","Buenos Aires","Moderna ARNm",114488,561170
"06","Buenos Aires","Sinopharm Vacuna SARSCOV 2 inactivada",3233955,1486656
"06","Buenos Aires","Sputnik V COVID19 Instituto Gamaleya",3715473,1139473
"02","CABA","AstraZeneca ChAdOx1 S recombinante",655712,414256
"02","CABA","COVISHIELD ChAdOx1nCoV COVID 19",65319,184
"02","CABA","Moderna ARNm",15623,199805
"02","CABA","Sinopharm Vacuna SARSCOV 2 inactivada",618354,392102
"02","CABA","Sputnik V COVID19 Instituto Gamaleya",822848,257662
"10","Catamarca","AstraZeneca ChAdOx1 S recombinante",82005,27545
"10","Catamarca","COVISHIELD ChAdOx1nCoV COVID 19",4655,3
"10","Catamarca","Moderna ARNm",3597,13006
"10","Catamarca","Sinopharm Vacuna SARSCOV 2 inactivada",101358,23880
"10","Catamarca","Sputnik V COVID19 Instituto Gamaleya",87285,27256
"22","Chaco","AstraZeneca ChAdOx1 S recombinante",215486,102735
"22","Chaco","COVISHIELD ChAdOx1nCoV COVID 19",15327,586
"22","Chaco","Moderna ARNm",15760,21761
"22","Chaco","Sinopharm Vacuna SARSCOV 2 inactivada",174156,93366
"22","Chaco","Sputnik V COVID19 Instituto Gamaleya",222770,65083
"26","Chubut","AstraZeneca ChAdOx1 S recombinante",119119,49649
"26","Chubut","COVISHIELD ChAdOx1nCoV COVID 19",11724,612
"26","Chubut","Moderna ARNm",3346,8320
"26","Chubut","Sinopharm Vacuna SARSCOV 2 inactivada",93213,57087
"26","Chubut","Sputnik V COVID19 Instituto Gamaleya",118756,41659
"18","Corrientes","AstraZeneca ChAdOx1 S recombinante",161878,85667
"18","Corrientes","COVISHIELD ChAdOx1nCoV COVID 19",19671,388
"18","Corrientes","Moderna ARNm",15545,26250
"18","Corrientes","Sinopharm Vacuna SARSCOV 2 inactivada",233029,86975
