"jurisdiccion_codigo_indec","jurisdiccion_nombre","vacuna_nombre",dosis_unica_cantidad,primera_dosis_cantidad,segunda_dosis_cantidad,dosis_adicional_cantidad,dosis_refuerzo_cantidad
"06","Buenos Aires","AstraZeneca ChAdOx1 S recombinante",0,3647904,4021890,832943,1120734
"06","Buenos Aires","COVISHIELD ChAdOx1nCoV COVID 19",0,251403,382,0,0
"06","Buenos Aires","Cansino Ad5 nCoV",89864,0,7583,1530,96437
"06","Buenos Aires","Moderna ARNm",0,417057,1236883,3185,3102283
"06","Buenos Aires","Moderna Pediátrica",0,187,31,0,384
"06","Buenos Aires","Pfizer BioNTech Comirnaty",0,1369497,1443919,77627,5267302
"06","Buenos Aires","Pfizer Pediátrica",0,18738,8025,113477,1
"06","Buenos Aires","Sinopharm Vacuna SARSCOV 2 inactivada",0,5946023,5249387,1662,9607
"06","Buenos Aires","Sputnik V COVID19 Instituto Gamaleya",0,4315508,2691815,6256,824368
"02","CABA","AstraZeneca ChAdOx1 S recombinante",0,727053,761687,204590,503724
"02","CABA","COVISHIELD ChAdOx1nCoV COVID 19",0,65619,194,0,0
"02","CABA","Cansino Ad5 nCoV",29732,0,1501,45,50051
"02","CABA","Moderna ARNm",0,30816,272515,1490,1430798
"02","CABA","Moderna Pediátrica",0,2997,70,0,8889
"02","CABA","Pfizer BioNTech Comirnaty",0,192361,218672,62885,1251300
"02","CABA","Pfizer Pediátrica",0,2434,1780,1558,84868
"02","CABA","Sinopharm Vacuna SARSCOV 2 inactivada",0,1016314,963377,1669,5175
"02","CABA","Sputnik V COVID19 Instituto Gamaleya",0,896511,627314,231,11662
"10","Catamarca","AstraZeneca ChAdOx1 S recombinante",0,86642,86536,18029,59170
"10","Catamarca","COVISHIELD ChAdOx1nCoV COVID 19",0,4820,12,0,0
"10","Catamarca","Cansino Ad5 nCoV",2576,0,1009,328,47395
"10","Catamarca","Moderna ARNm",0,7625,23963,403,89850
"10","Catamarca","Moderna Pediátrica",0,977,4,0,542
"10","Catamarca","Pfizer BioNTech Comirnaty",0,33539,30687,863,81487
"10","Catamarca","Pfizer Pediátrica",0,27,55,40,13850
"10","Catamarca","Sinopharm Vacuna SARSCOV 2 inactivada",0,170970,156123,43,531
"10","Catamarca","Sputnik V COVID19 Instituto Gamaleya",0,96753,73612,1649,26904
"22","Chaco","AstraZeneca ChAdOx1 S recombinante",0,240043,220044,29274,91373
"22","Chaco","COVISHIELD ChAdOx1nCoV COVID 19",0,15542,777,0,0
"22","Chaco","Cansino Ad5 nCoV",11170,0,761,212,19916
"22","Chaco","Moderna ARNm",0,30421,67787,1400,108314
"22","Chaco","Moderna Pediátrica",0,945,20,0,630
"22","Chaco","Pfizer BioNTech Comirnaty",0,68400,56997,7795,141871
"22","Chaco","Pfizer Pediátrica",0,650,222,172,2797
"22","Chaco","Sinopharm Vacuna SARSCOV 2 inactivada",0,389882,308029,445,2851
"22","Chaco","Sputnik V COVID19 Instituto Gamaleya",0,258161,181640,4471,54111
"26","Chubut","AstraZeneca ChAdOx1 S recombinante",0,132782,128640,20529,45697
"26","Chubut","COVISHIELD ChAdOx1nCoV COVID 19",0,11932,661,0,0
"26","Chubut","Cansino Ad5 nCoV",3502,0,330,52,5251
"26","Chubut","Moderna ARNm",0,20596,33088,1220,55291
"26","Chubut","Moderna Pediátrica",0,106,0,0,50
"26","Chubut","Pfizer BioNTech Comirnaty",0,33112,39369,4516,127642
"26","Chubut","Pfizer Pediátrica",0,401,146,24,2049
"26","Chubut","Sinopharm Vacuna SARSCOV 2 inactivada",0,172802,141127,174,752
"26","Chubut","Sputnik V COVID19 Instituto Gamaleya",0,136774,100149,905,15108
"18","Corrientes","AstraZeneca ChAdOx1 S recombinante",0,194085,185782,17689,152527
"18","Corrientes","COVISHIELD ChAdOx1nCoV COVID 19",0,19887,489,0,0
"18","Corrientes","Cansino Ad5 nCoV",11153,0,267,71,38806
"18","Corrientes","Moderna ARNm",0,27634,61342,393,171312
"18","Corrientes","Moderna Pediátrica",0,3615,17,0,1452
"18","Corrientes","Pfizer BioNTech Comirnaty",0,83212,81053,1794,257806
"18","Corrientes","Pfizer Pediátrica",0,294,204,141,34674
"18","Corrientes","Sinopharm Vacuna SARSCOV 2 inactivada",0,428322,366875,66,2396
"18","Corrientes","Sputnik V COVID19 Instituto Gamaleya",0,268433,194546,16,45265
"14","Córdoba","AstraZeneca ChAdOx1 S recombinante",0,809180,824768,184063,657907
"14","Córdoba","COVISHIELD ChAdOx1nCoV COVID 19",0,44129,128,0,0
"14","Córdoba","Cansino Ad5 nCoV",38239,0,5729,33,11109
"14","Córdoba","Moderna ARNm",0,47255,263817,36,607888
"14","Córdoba","Pfizer BioNTech Comirnaty",0,283003,257227,16581,705602
"14","Córdoba","Pfizer Pediátrica",0,1577,908,147,20128
"14","Córdoba","Sinopharm Vacuna SARSCOV 2 inactivada",0,1252097,1136112,517,8338
"14","Córdoba","Sputnik V COVID19 Instituto Gamaleya",0,939933,627586,4079,98139
"30","Entre Ríos","AstraZeneca ChAdOx1 S recombinante",0,291968,287315,72091,178126
"30","Entre Ríos","COVISHIELD ChAdOx1nCoV COVID 19",0,17379,368,0,0
"30","Entre Ríos","Cansino Ad5 nCoV",14008,0,484,14,4779
"30","Entre Ríos","Moderna ARNm",0,23622,85554,217,182259
"30","Entre Ríos","Moderna Pediátrica",0,651,4,0,571
"30","Entre Ríos","Pfizer BioNTech Comirnaty",0,97930,86047,7714,243712
"30","Entre Ríos","Pfizer Pediátrica",0,218,109,46,13511
"30","Entre Ríos","Sinopharm Vacuna SARSCOV 2 inactivada",0,483144,427866,304,1378
"30","Entre Ríos","Sputnik V COVID19 Instituto Gamaleya",0,325120,233479,3780,86836
"34","Formosa","AstraZeneca ChAdOx1 S recombinante",0,129542,156208,231065,77029
"34","Formosa","COVISHIELD ChAdOx1nCoV COVID 19",0,7390,8,0,0
"34","Formosa","Cansino Ad5 nCoV",7254,0,0,13,4254
"34","Formosa","Moderna ARNm",0,40463,8956,155,105590
"34","Formosa","Moderna Pediátrica",0,1537,29,0,756
"34","Formosa","Pfizer BioNTech Comirnaty",0,26515,56072,21470,82008
