"jurisdiccion_codigo_indec","jurisdiccion_nombre","vacuna_nombre",primera_dosis_cantidad,segunda_dosis_cantidad
"06","Buenos Aires","AstraZeneca ChAdOx1 S recombinante",3399487,3634855
"06","Buenos Aires","COVISHIELD ChAdOx1nCoV COVID 19",251015,323
"06","Buenos Aires","Cansino Ad5 nCoV",15404,0
"06","Buenos Aires","Moderna ARNm",306415,913838
"06","Buenos Aires","Pfizer BioNTech Comirnaty",310833,0
"06","Buenos Aires","Sinopharm Vacuna SARSCOV 2 inactivada",3862632,3013866
"06","Buenos Aires","Sputnik V COVID19 Instituto Gamaleya",4042047,2251571
"02","CABA","AstraZeneca ChAdOx1 S recombinante",675066,687681
"02","CABA","COVISHIELD ChAdOx1nCoV COVID 19",65207,183
"02","CABA","Cansino Ad5 nCoV",25764,0
"02","CABA","Moderna ARNm",19221,244030
"02","CABA","Pfizer BioNTech Comirnaty",71652,14878
"02","CABA","Sinopharm Vacuna SARSCOV 2 inactivada",690102,634441
"02","CABA","Sputnik V COVID19 Instituto Gamaleya",889384,518097
"10","Catamarca","AstraZeneca ChAdOx1 S recombinante",84832,71028
"10","Catamarca","COVISHIELD ChAdOx1nCoV COVID 19",4751,4
"10","Catamarca","Cansino Ad5 nCoV",1042,0
"10","Catamarca","Moderna ARNm",7017,20138
"10","Catamarca","Pfizer BioNTech Comirnaty",4197,20
"10","Catamarca","Sinopharm Vacuna SARSCOV 2 inactivada",112704,85151
"10","Catamarca","Sputnik V COVID19 Instituto Gamaleya",93906,54673
"22","Chaco","AstraZeneca ChAdOx1 S recombinante",225981,175502
"22","Chaco","COVISHIELD ChAdOx1nCoV COVID 19",15356,601
"22","Chaco","Cansino Ad5 nCoV",378,0
"22","Chaco","Moderna ARNm",24248,48880
"22","Chaco","Pfizer BioNTech Comirnaty",8218,406
"22","Chaco","Sinopharm Vacuna SARSCOV 2 inactivada",229297,149011
"22","Chaco","Sputnik V COVID19 Instituto Gamaleya",240642,131467
"26","Chubut","AstraZeneca ChAdOx1 S recombinante",120688,108724
"26","Chubut","COVISHIELD ChAdOx1nCoV COVID 19",11741,617
"26","Chubut","Cansino Ad5 nCoV",43,0
"26","Chubut","Moderna ARNm",17058,24519
"26","Chubut","Pfizer BioNTech Comirnaty",6111,24
"26","Chubut","Sinopharm Vacuna SARSCOV 2 inactivada",109220,82238
"26","Chubut","Sputnik V COVID19 Instituto Gamaleya",131468,76612
"18","Corrientes","AstraZeneca ChAdOx1 S recombinante",174939,138895
"18","Corrientes","COVISHIELD ChAdOx1nCoV COVID 19",19700,397
"18","Corrientes","Cansino Ad5 nCoV",2825,0
"18","Corrientes","Moderna ARNm",24467,49977
"18","Corrientes","Pfizer BioNTech Comirnaty",10165,819
"18","Corrientes","Sinopharm Vacuna SARSCOV 2 inactivada",271794,175704
"18","Corrientes","Sputnik V COVID19 Instituto Gamaleya",247434,118563
"14","Córdoba","AstraZeneca ChAdOx1 S recombinante",766875,734622
"14","Córdoba","COVISHIELD ChAdOx1nCoV COVID 19",43868,78
"14","Córdoba","Cansino Ad5 nCoV",7532,0
"14","Córdoba","Moderna ARNm",40895,231351
"14","Córdoba","Pfizer BioNTech Comirnaty",67227,4096
"14","Córdoba","Sinopharm Vacuna SARSCOV 2 inactivada",861290,681982
"14","Córdoba","Sputnik V COVID19 Instituto Gamaleya",878334,489125
"30","Entre Ríos","AstraZeneca ChAdOx1 S recombinante",273271,225533
