"jurisdiccion_codigo_indec","jurisdiccion_nombre","vacuna_nombre",primera_dosis_cantidad,segunda_dosis_cantidad
"06","Buenos Aires","AstraZeneca ChAdOx1 S recombinante",3466897,3821217
"06","Buenos Aires","COVISHIELD ChAdOx1nCoV COVID 19",251037,329
"06","Buenos Aires","Cansino Ad5 nCoV",28326,1
"06","Buenos Aires","Moderna ARNm",332769,1016890
"06","Buenos Aires","Pfizer BioNTech Comirnaty",892326,574330
"06","Buenos Aires","Sinopharm Vacuna SARSCOV 2 inactivada",5012682,3786408
"06","Buenos Aires","Sputnik V COVID19 Instituto Gamaleya",4154972,2390522
"02","CABA","AstraZeneca ChAdOx1 S recombinante",690151,712616
"02","CABA","COVISHIELD ChAdOx1nCoV COVID 19",65417,181
"02","CABA","Cansino Ad5 nCoV",26155,69
"02","CABA","Moderna ARNm",19346,247841
"02","CABA","Pfizer BioNTech Comirnaty",160641,135745
"02","CABA","Sinopharm Vacuna SARSCOV 2 inactivada",889605,769630
"02","CABA","Sputnik V COVID19 Instituto Gamaleya",892527,583513
"10","Catamarca","AstraZeneca ChAdOx1 S recombinante",85486,81149
"10","Catamarca","COVISHIELD ChAdOx1nCoV COVID 19",4753,5
"10","Catamarca","Cansino Ad5 nCoV",1112,0
"10","Catamarca","Moderna ARNm",7350,22304
"10","Catamarca","Pfizer BioNTech Comirnaty",28738,6617
"10","Catamarca","Sinopharm Vacuna SARSCOV 2 inactivada",158519,103745
"10","Catamarca","Sputnik V COVID19 Instituto Gamaleya",95125,67112
"22","Chaco","AstraZeneca ChAdOx1 S recombinante",229544,190868
"22","Chaco","COVISHIELD ChAdOx1nCoV COVID 19",15405,659
"22","Chaco","Cansino Ad5 nCoV",2061,0
"22","Chaco","Moderna ARNm",25783,54185
"22","Chaco","Pfizer BioNTech Comirnaty",36213,11758
"22","Chaco","Sinopharm Vacuna SARSCOV 2 inactivada",296126,182700
"22","Chaco","Sputnik V COVID19 Instituto Gamaleya",246946,150706
"26","Chubut","AstraZeneca ChAdOx1 S recombinante",126434,116839
"26","Chubut","COVISHIELD ChAdOx1nCoV COVID 19",11752,624
"26","Chubut","Cansino Ad5 nCoV",73,2
"26","Chubut","Moderna ARNm",18533,28867
"26","Chubut","Pfizer BioNTech Comirnaty",20439,13860
"26","Chubut","Sinopharm Vacuna SARSCOV 2 inactivada",141111,97275
"26","Chubut","Sputnik V COVID19 Instituto Gamaleya",133262,90137
"18","Corrientes","AstraZeneca ChAdOx1 S recombinante",182758,159853
"18","Corrientes","COVISHIELD ChAdOx1nCoV COVID 19",19728,429
"18","Corrientes","Cansino Ad5 nCoV",4410,0
"18","Corrientes","Moderna ARNm",25084,54200
"18","Corrientes","Pfizer BioNTech Comirnaty",55189,14412
"18","Corrientes","Sinopharm Vacuna SARSCOV 2 inactivada",343871,208974
"18","Corrientes","Sputnik V COVID19 Instituto Gamaleya",250584,146878
"14","Córdoba","AstraZeneca ChAdOx1 S recombinante",787604,772483
"14","Córdoba","COVISHIELD ChAdOx1nCoV COVID 19",44087,113
"14","Córdoba","Cansino Ad5 nCoV",16873,211
"14","Córdoba","Moderna ARNm",41436,248184
"14","Córdoba","Pfizer BioNTech Comirnaty",227942,134788
"14","Córdoba","Sinopharm Vacuna SARSCOV 2 inactivada",1125850,894526
"14","Córdoba","Sputnik V COVID19 Instituto Gamaleya",893923,577096
"30","Entre Ríos","AstraZeneca ChAdOx1 S recombinante",280981,255766
"30","Entre Ríos","COVISHIELD ChAdOx1nCoV COVID 19",17250,331
"30","Entre Ríos","Cansino Ad5 nCoV",7151,1
"30","Entre Ríos","Moderna ARNm",21244,76266
"30","Entre Ríos","Pfizer BioNTech Comirnaty",66110,24913
"30","Entre Ríos","Sinopharm Vacuna SARSCOV 2 inactivada",403836,272531
"30","Entre Ríos","Sputnik V COVID19 Instituto Gamaleya",310193,187270
"34","Formosa","AstraZeneca ChAdOx1 S recombinante",118894,144813
"34","Formosa","COVISHIELD ChAdOx1nCoV COVID 19",7360,6
"34","Formosa","Cansino Ad5 nCoV",1100,0
"34","Formosa","Moderna ARNm",38916,4941
"34","Formosa","Pfizer BioNTech Comirnaty",18865,35700
"34","Formosa","Sinopharm Vacuna SARSCOV 2 inactivada",202102,160733
"34","Formosa","Sputnik V COVID19 Instituto Gamaleya",134001,80506
"38","Jujuy","AstraZeneca ChAdOx1 S recombinante",161329,141611
"38","Jujuy","COVISHIELD ChAdOx1nCoV COVID 19",13988,286
"38","Jujuy","Cansino Ad5 nCoV",66,0
"38","Jujuy","Moderna ARNm",21635,28579
"38","Jujuy","Pfizer BioNTech Comirnaty",30798,6590
"38","Jujuy","Sinopharm Vacuna SARSCOV 2 inactivada",225483,130959
"38","Jujuy","Sputnik V COVID19 Instituto Gamaleya",153556,116677
"42","La Pampa","AstraZeneca ChAdOx1 S recombinante",68215,75075
"42","La Pampa","COVISHIELD ChAdOx1nCoV COVID 19",4576,0
"42","La Pampa","Cansino Ad5 nCoV",2629,0
"42","La Pampa","Moderna ARNm",4864,24945
"42","La Pampa","Pfizer BioNTech Comirnaty",23723,19969
"42","La Pampa","Sinopharm Vacuna SARSCOV 2 inactivada",121858,110023
"42","La Pampa","Sputnik V COVID19 Instituto Gamaleya",87786,57980
"46","La Rioja","AstraZeneca ChAdOx1 S recombinante",77523,75568
"46","La Rioja","COVISHIELD ChAdOx1nCoV COVID 19",7214,111
"46","La Rioja","Cansino Ad5 nCoV",2353,0
"46","La Rioja","Moderna ARNm",9089,23486
"46","La Rioja","Pfizer BioNTech Comirnaty",24080,17995
"46","La Rioja","Sinopharm Vacuna SARSCOV 2 inactivada",127508,98336
"46","La Rioja","Sputnik V COVID19 Instituto Gamaleya",93274,62743
"50","Mendoza","AstraZeneca ChAdOx1 S recombinante",413165,377380
"50","Mendoza","COVISHIELD ChAdOx1nCoV COVID 19",25296,424
"50","Mendoza","Cansino Ad5 nCoV",4781,3
"50","Mendoza","Moderna ARNm",23723,128903
"50","Mendoza","Pfizer BioNTech Comirnaty",113910,75286
"50","Mendoza","Sinopharm Vacuna SARSCOV 2 inactivada",489414,308486
"50","Mendoza","Sputnik V COVID19 Instituto Gamaleya",462313,265867
"54","Misiones","AstraZeneca ChAdOx1 S recombinante",216921,217385
"54","Misiones","COVISHIELD ChAdOx1nCoV COVID 19",16741,789
"54","Misiones","Cansino Ad5 nCoV",4134,5
"54","Misiones","Moderna ARNm",40003,50545
"54","Misiones","Pfizer BioNTech Comirnaty",29603,7764
"54","Misiones","Sinopharm Vacuna SARSCOV 2 inactivada",251897,154327
"54","Misiones","Sputnik V COVID19 Instituto Gamaleya",239953,138948
"58","Neuquén","AstraZeneca ChAdOx1 S recombinante",138050,125499
"58","Neuquén","COVISHIELD ChAdOx1nCoV COVID 19",12773,60
"58","Neuquén","Cansino Ad5 nCoV",4519,0
"58","Neuquén","Moderna ARNm",11493,37104
"58","Neuquén","Pfizer BioNTech Comirnaty",30958,12601
"58","Neuquén","Sinopharm Vacuna SARSCOV 2 inactivada",191029,139038
"58","Neuquén","Sputnik V COVID19 Instituto Gamaleya",161020,102181
"62","Río Negro","AstraZeneca ChAdOx1 S recombinante",143685,146578
"62","Río Negro","COVISHIELD ChAdOx1nCoV COVID 19",13971,91
"62","Río Negro","Cansino Ad5 nCoV",2172,6
"62","Río Negro","Moderna ARNm",8808,46232
"62","Río Negro","Pfizer BioNTech Comirnaty",44732,24332
"62","Río Negro","Sinopharm Vacuna SARSCOV 2 inactivada",249380,187852
"62","Río Negro","Sputnik V COVID19 Instituto Gamaleya",172325,105380
"66","Salta","AstraZeneca ChAdOx1 S recombinante",305527,256467
"66","Salta","COVISHIELD ChAdOx1nCoV COVID 19",17855,56
"66","Salta","Cansino Ad5 nCoV",996,3
"66","Salta","Moderna ARNm",25515,72019
"66","Salta","Pfizer BioNTech Comirnaty",63386,22196
"66","Salta","Sinopharm Vacuna SARSCOV 2 inactivada",329484,194047
"66","Salta","Sputnik V COVID19 Instituto Gamaleya",294523,182608
"70","San Juan","AstraZeneca ChAdOx1 S recombinante",149805,153149
"70","San Juan","COVISHIELD ChAdOx1nCoV COVID 19",8823,13
"70","San Juan","Cansino Ad5 nCoV",92,0
"70","San Juan","Moderna ARNm",18544,40740
"70","San Juan","Pfizer BioNTech Comirnaty",42258,23750
"70","San Juan","Sinopharm Vacuna SARSCOV 2 inactivada",220950,163538
"70","San Juan","Sputnik V COVID19 Instituto Gamaleya",193010,122960
"74","San Luis","AstraZeneca ChAdOx1 S recombinante",98441,104757
"74","San Luis","COVISHIELD ChAdOx1nCoV COVID 19",6829,0
"74","San Luis","Cansino Ad5 nCoV",4314,0
"74","San Luis","Moderna ARNm",8811,31339
"74","San Luis","Pfizer BioNTech Comirnaty",32602,25075
"74","San Luis","Sinopharm Vacuna SARSCOV 2 inactivada",161291,135966
"74","San Luis","Sputnik V COVID19 Instituto Gamaleya",121542,88408
"78","Santa Cruz","AstraZeneca ChAdOx1 S recombinante",63075,59910
"78","Santa Cruz","COVISHIELD ChAdOx1nCoV COVID 19",5935,718
"78","Santa Cruz","Cansino Ad5 nCoV",1668,2
"78","Santa Cruz","Moderna ARNm",9224,18429
"78","Santa Cruz","Pfizer BioNTech Comirnaty",18886,9439
"78","Santa Cruz","Sinopharm Vacuna SARSCOV 2 inactivada",89802,65454
"78","Santa Cruz","Sputnik V COVID19 Instituto Gamaleya",88986,61389
"82","Santa Fe","AstraZeneca ChAdOx1 S recombinante",748574,750745
"82","Santa Fe","COVISHIELD ChAdOx1nCoV COVID 19",41232,52
"82","Santa Fe","Cansino Ad5 nCoV",14178,8
"82","Santa Fe","Moderna ARNm",37155,235736
"82","Santa Fe","Pfizer BioNTech Comirnaty",217050,135156
"82","Santa Fe","Sinopharm Vacuna SARSCOV 2 inactivada",1061764,796966
"82","Santa Fe","Sputnik V COVID19 Instituto Gamaleya",886151,576312
"86","Santiago del Estero","AstraZeneca ChAdOx1 S recombinante",207120,200665
