"jurisdiccion_codigo_indec","jurisdiccion_nombre","vacuna_nombre",primera_dosis_cantidad,segunda_dosis_cantidad
"06","Buenos Aires","AstraZeneca ChAdOx1 S recombinante",3434719,3752297
"06","Buenos Aires","COVISHIELD ChAdOx1nCoV COVID 19",251032,325
"06","Buenos Aires","Cansino Ad5 nCoV",24482,0
"06","Buenos Aires","Moderna ARNm",325093,990712
"06","Buenos Aires","Pfizer BioNTech Comirnaty",820641,210558
"06","Buenos Aires","Sinopharm Vacuna SARSCOV 2 inactivada",4733074,3347554
"06","Buenos Aires","Sputnik V COVID19 Instituto Gamaleya",4138842,2347272
"02","CABA","AstraZeneca ChAdOx1 S recombinante",683306,704831
"02","CABA","COVISHIELD ChAdOx1nCoV COVID 19",65384,183
"02","CABA","Cansino Ad5 nCoV",26024,0
"02","CABA","Moderna ARNm",19293,246477
"02","CABA","Pfizer BioNTech Comirnaty",145153,81372
"02","CABA","Sinopharm Vacuna SARSCOV 2 inactivada",846956,659991
"02","CABA","Sputnik V COVID19 Instituto Gamaleya",892127,565221
"10","Catamarca","AstraZeneca ChAdOx1 S recombinante",85273,79804
"10","Catamarca","COVISHIELD ChAdOx1nCoV COVID 19",4752,4
"10","Catamarca","Cansino Ad5 nCoV",1074,0
"10","Catamarca","Moderna ARNm",7237,21058
"10","Catamarca","Pfizer BioNTech Comirnaty",19067,1005
"10","Catamarca","Sinopharm Vacuna SARSCOV 2 inactivada",132108,92709
"10","Catamarca","Sputnik V COVID19 Instituto Gamaleya",94627,64356
"22","Chaco","AstraZeneca ChAdOx1 S recombinante",227690,183390
"22","Chaco","COVISHIELD ChAdOx1nCoV COVID 19",15367,621
"22","Chaco","Cansino Ad5 nCoV",1202,0
"22","Chaco","Moderna ARNm",25341,51882
"22","Chaco","Pfizer BioNTech Comirnaty",26219,2616
"22","Chaco","Sinopharm Vacuna SARSCOV 2 inactivada",272575,159509
"22","Chaco","Sputnik V COVID19 Instituto Gamaleya",244834,142551
"26","Chubut","AstraZeneca ChAdOx1 S recombinante",123638,114137
"26","Chubut","COVISHIELD ChAdOx1nCoV COVID 19",11746,617
"26","Chubut","Cansino Ad5 nCoV",56,0
"26","Chubut","Moderna ARNm",18085,27475
"26","Chubut","Pfizer BioNTech Comirnaty",16435,2696
"26","Chubut","Sinopharm Vacuna SARSCOV 2 inactivada",129157,86818
"26","Chubut","Sputnik V COVID19 Instituto Gamaleya",132692,86645
"18","Corrientes","AstraZeneca ChAdOx1 S recombinante",180668,153384
"18","Corrientes","COVISHIELD ChAdOx1nCoV COVID 19",19703,397
"18","Corrientes","Cansino Ad5 nCoV",3956,0
"18","Corrientes","Moderna ARNm",24923,53298
"18","Corrientes","Pfizer BioNTech Comirnaty",42048,885
"18","Corrientes","Sinopharm Vacuna SARSCOV 2 inactivada",320244,186372
"18","Corrientes","Sputnik V COVID19 Instituto Gamaleya",248859,139452
"14","Córdoba","AstraZeneca ChAdOx1 S recombinante",781903,762365
"14","Córdoba","COVISHIELD ChAdOx1nCoV COVID 19",44081,89
"14","Córdoba","Cansino Ad5 nCoV",13674,202
"14","Córdoba","Moderna ARNm",41353,246127
"14","Córdoba","Pfizer BioNTech Comirnaty",206882,22681
"14","Córdoba","Sinopharm Vacuna SARSCOV 2 inactivada",1073938,714346
"14","Córdoba","Sputnik V COVID19 Instituto Gamaleya",887463,560461
"30","Entre Ríos","AstraZeneca ChAdOx1 S recombinante",279194,244316
"30","Entre Ríos","COVISHIELD ChAdOx1nCoV COVID 19",17242,331
"30","Entre Ríos","Cansino Ad5 nCoV",6318,0
"30","Entre Ríos","Moderna ARNm",20794,70542
"30","Entre Ríos","Pfizer BioNTech Comirnaty",49145,2111
"30","Entre Ríos","Sinopharm Vacuna SARSCOV 2 inactivada",350011,250514
"30","Entre Ríos","Sputnik V COVID19 Instituto Gamaleya",307155,174484
"34","Formosa","AstraZeneca ChAdOx1 S recombinante",117741,139372
"34","Formosa","COVISHIELD ChAdOx1nCoV COVID 19",7348,4
"34","Formosa","Cansino Ad5 nCoV",468,0
"34","Formosa","Moderna ARNm",38891,4920
