"jurisdiccion_codigo_indec","jurisdiccion_nombre","vacuna_nombre",primera_dosis_cantidad,segunda_dosis_cantidad
"06","Buenos Aires","AstraZeneca ChAdOx1 S recombinante",3363421,2739204
"06","Buenos Aires","COVISHIELD ChAdOx1nCoV COVID 19",250985,320
"06","Buenos Aires","Cansino Ad5 nCoV",77,0
"06","Buenos Aires","Moderna ARNm",187875,823880
"06","Buenos Aires","Sinopharm Vacuna SARSCOV 2 inactivada",3498385,2523752
"06","Buenos Aires","Sputnik V COVID19 Instituto Gamaleya",3921013,1765666
"02","CABA","AstraZeneca ChAdOx1 S recombinante",659037,607401
"02","CABA","COVISHIELD ChAdOx1nCoV COVID 19",65234,183
"02","CABA","Cansino Ad5 nCoV",22962,0
"02","CABA","Moderna ARNm",18721,238839
"02","CABA","Pfizer BioNTech Comirnaty",0,5370
"02","CABA","Sinopharm Vacuna SARSCOV 2 inactivada",642728,580657
"02","CABA","Sputnik V COVID19 Instituto Gamaleya",866045,382732
"10","Catamarca","AstraZeneca ChAdOx1 S recombinante",84396,53430
"10","Catamarca","COVISHIELD ChAdOx1nCoV COVID 19",4745,4
"10","Catamarca","Cansino Ad5 nCoV",84,0
"10","Catamarca","Moderna ARNm",4950,18594
"10","Catamarca","Sinopharm Vacuna SARSCOV 2 inactivada",107638,47036
"10","Catamarca","Sputnik V COVID19 Instituto Gamaleya",92881,42851
"22","Chaco","AstraZeneca ChAdOx1 S recombinante",220955,149095
"22","Chaco","COVISHIELD ChAdOx1nCoV COVID 19",15349,591
"22","Chaco","Moderna ARNm",21240,37191
"22","Chaco","Pfizer BioNTech Comirnaty",850,6
"22","Chaco","Sinopharm Vacuna SARSCOV 2 inactivada",204920,124160
"22","Chaco","Sputnik V COVID19 Instituto Gamaleya",232480,99061
"26","Chubut","AstraZeneca ChAdOx1 S recombinante",119808,88308
"26","Chubut","COVISHIELD ChAdOx1nCoV COVID 19",11733,613
"26","Chubut","Moderna ARNm",6881,19786
"26","Chubut","Sinopharm Vacuna SARSCOV 2 inactivada",100961,72372
"26","Chubut","Sputnik V COVID19 Instituto Gamaleya",128100,60428
"18","Corrientes","AstraZeneca ChAdOx1 S recombinante",170925,122014
"18","Corrientes","COVISHIELD ChAdOx1nCoV COVID 19",19679,391
