"jurisdiccion_codigo_indec","jurisdiccion_nombre","vacuna_nombre",primera_dosis_cantidad,segunda_dosis_cantidad
"06","Buenos Aires","AstraZeneca ChAdOx1 S recombinante",3384276,3374546
"06","Buenos Aires","COVISHIELD ChAdOx1nCoV COVID 19",251000,323
"06","Buenos Aires","Cansino Ad5 nCoV",10431,0
"06","Buenos Aires","Moderna ARNm",257515,872327
"06","Buenos Aires","Pfizer BioNTech Comirnaty",112248,0
"06","Buenos Aires","Sinopharm Vacuna SARSCOV 2 inactivada",3554159,2904385
"06","Buenos Aires","Sputnik V COVID19 Instituto Gamaleya",4010314,2022100
"02","CABA","AstraZeneca ChAdOx1 S recombinante",663749,678667
"02","CABA","COVISHIELD ChAdOx1nCoV COVID 19",65221,183
"02","CABA","Cansino Ad5 nCoV",25465,0
"02","CABA","Moderna ARNm",19136,241467
"02","CABA","Pfizer BioNTech Comirnaty",13523,14827
"02","CABA","Sinopharm Vacuna SARSCOV 2 inactivada",680294,604644
"02","CABA","Sputnik V COVID19 Instituto Gamaleya",887635,421871
"10","Catamarca","AstraZeneca ChAdOx1 S recombinante",84735,67202
"10","Catamarca","COVISHIELD ChAdOx1nCoV COVID 19",4751,4
"10","Catamarca","Cansino Ad5 nCoV",972,0
"10","Catamarca","Moderna ARNm",6562,19420
"10","Catamarca","Pfizer BioNTech Comirnaty",2078,13
"10","Catamarca","Sinopharm Vacuna SARSCOV 2 inactivada",109286,76571
"10","Catamarca","Sputnik V COVID19 Instituto Gamaleya",93606,48341
"22","Chaco","AstraZeneca ChAdOx1 S recombinante",224798,168960
"22","Chaco","COVISHIELD ChAdOx1nCoV COVID 19",15355,601
"22","Chaco","Cansino Ad5 nCoV",60,0
"22","Chaco","Moderna ARNm",23215,46840
"22","Chaco","Pfizer BioNTech Comirnaty",3245,30
"22","Chaco","Sinopharm Vacuna SARSCOV 2 inactivada",217492,141785
"22","Chaco","Sputnik V COVID19 Instituto Gamaleya",238156,121880
"26","Chubut","AstraZeneca ChAdOx1 S recombinante",120132,104745
"26","Chubut","COVISHIELD ChAdOx1nCoV COVID 19",11739,614
"26","Chubut","Cansino Ad5 nCoV",34,0
"26","Chubut","Moderna ARNm",14756,23151
"26","Chubut","Pfizer BioNTech Comirnaty",3523,5
"26","Chubut","Sinopharm Vacuna SARSCOV 2 inactivada",104469,78901
"26","Chubut","Sputnik V COVID19 Instituto Gamaleya",130655,70416
"18","Corrientes","AstraZeneca ChAdOx1 S recombinante",173979,132631
"18","Corrientes","COVISHIELD ChAdOx1nCoV COVID 19",19690,397
"18","Corrientes","Cansino Ad5 nCoV",2504,0
"18","Corrientes","Moderna ARNm",24097,48242
"18","Corrientes","Pfizer BioNTech Comirnaty",5027,7
"18","Corrientes","Sinopharm Vacuna SARSCOV 2 inactivada",249887,168639
"18","Corrientes","Sputnik V COVID19 Instituto Gamaleya",245872,110094
"14","Córdoba","AstraZeneca ChAdOx1 S recombinante",763005,714226
"14","Córdoba","COVISHIELD ChAdOx1nCoV COVID 19",43864,77
"14","Córdoba","Cansino Ad5 nCoV",5059,0
"14","Córdoba","Moderna ARNm",40045,225119
"14","Córdoba","Pfizer BioNTech Comirnaty",23890,7
"14","Córdoba","Sinopharm Vacuna SARSCOV 2 inactivada",779765,665546
"14","Córdoba","Sputnik V COVID19 Instituto Gamaleya",872373,430244
"30","Entre Ríos","AstraZeneca ChAdOx1 S recombinante",269491,216653
"30","Entre Ríos","COVISHIELD ChAdOx1nCoV COVID 19",17197,331
"30","Entre Ríos","Cansino Ad5 nCoV",3408,0
"30","Entre Ríos","Moderna ARNm",15326,63825
"30","Entre Ríos","Pfizer BioNTech Comirnaty",1633,1
"30","Entre Ríos","Sinopharm Vacuna SARSCOV 2 inactivada",292117,227362
"30","Entre Ríos","Sputnik V COVID19 Instituto Gamaleya",296127,141186
"34","Formosa","AstraZeneca ChAdOx1 S recombinante",117313,114932
"34","Formosa","COVISHIELD ChAdOx1nCoV COVID 19",7345,1
"34","Formosa","Cansino Ad5 nCoV",98,0
"34","Formosa","Moderna ARNm",38747,4597
"34","Formosa","Pfizer BioNTech Comirnaty",2778,0
"34","Formosa","Sinopharm Vacuna SARSCOV 2 inactivada",136491,114409
"34","Formosa","Sputnik V COVID19 Instituto Gamaleya",129507,68066
"38","Jujuy","AstraZeneca ChAdOx1 S recombinante",159716,122016
"38","Jujuy","COVISHIELD ChAdOx1nCoV COVID 19",13972,286
"38","Jujuy","Cansino Ad5 nCoV",8,0
