"jurisdiccion_codigo_indec","jurisdiccion_nombre","vacuna_nombre",primera_dosis_cantidad,segunda_dosis_cantidad
"06","Buenos Aires","AstraZeneca ChAdOx1 S recombinante",924030,95709
"06","Buenos Aires","COVISHIELD ChAdOx1nCoV COVID 19",249538,160
"06","Buenos Aires","Sinopharm Vacuna SARSCOV 2 inactivada",684119,632354
"06","Buenos Aires","Sputnik V COVID19 Instituto Gamaleya",2584190,333682
"02","CABA","AstraZeneca ChAdOx1 S recombinante",262083,51416
"02","CABA","COVISHIELD ChAdOx1nCoV COVID 19",65089,169
"02","CABA","Sinopharm Vacuna SARSCOV 2 inactivada",141249,131162
"02","CABA","Sputnik V COVID19 Instituto Gamaleya",583167,117524
"10","Catamarca","AstraZeneca ChAdOx1 S recombinante",23713,2173
"10","Catamarca","COVISHIELD ChAdOx1nCoV COVID 19",4470,1
"10","Catamarca","Sinopharm Vacuna SARSCOV 2 inactivada",20882,17954
"10","Catamarca","Sputnik V COVID19 Instituto Gamaleya",54596,11077
"22","Chaco","AstraZeneca ChAdOx1 S recombinante",47101,19669
"22","Chaco","COVISHIELD ChAdOx1nCoV COVID 19",15171,521
"22","Chaco","Sinopharm Vacuna SARSCOV 2 inactivada",58515,37677
"22","Chaco","Sputnik V COVID19 Instituto Gamaleya",148016,26164
"26","Chubut","AstraZeneca ChAdOx1 S recombinante",17238,5934
"26","Chubut","COVISHIELD ChAdOx1nCoV COVID 19",11362,597
"26","Chubut","Sinopharm Vacuna SARSCOV 2 inactivada",31620,25432
"26","Chubut","Sputnik V COVID19 Instituto Gamaleya",77234,12566
"18","Corrientes","AstraZeneca ChAdOx1 S recombinante",43535,14724
"18","Corrientes","COVISHIELD ChAdOx1nCoV COVID 19",18915,290
"18","Corrientes","Sinopharm Vacuna SARSCOV 2 inactivada",60391,36107
"18","Corrientes","Sputnik V COVID19 Instituto Gamaleya",146058,19135
"14","Córdoba","AstraZeneca ChAdOx1 S recombinante",298341,40356
"14","Córdoba","COVISHIELD ChAdOx1nCoV COVID 19",43684,78
"14","Córdoba","Sinopharm Vacuna SARSCOV 2 inactivada",147365,134933
"14","Córdoba","Sputnik V COVID19 Instituto Gamaleya",509498,76239
"30","Entre Ríos","AstraZeneca ChAdOx1 S recombinante",54969,14842
"30","Entre Ríos","COVISHIELD ChAdOx1nCoV COVID 19",16676,179
"30","Entre Ríos","Sinopharm Vacuna SARSCOV 2 inactivada",75411,60178
"30","Entre Ríos","Sputnik V COVID19 Instituto Gamaleya",167483,29561
"34","Formosa","AstraZeneca ChAdOx1 S recombinante",34055,5998
"34","Formosa","COVISHIELD ChAdOx1nCoV COVID 19",7316,0
"34","Formosa","Sinopharm Vacuna SARSCOV 2 inactivada",30204,20594
"34","Formosa","Sputnik V COVID19 Instituto Gamaleya",74608,9161
"38","Jujuy","AstraZeneca ChAdOx1 S recombinante",57131,15963
"38","Jujuy","COVISHIELD ChAdOx1nCoV COVID 19",13864,236
"38","Jujuy","Sinopharm Vacuna SARSCOV 2 inactivada",45820,24438
"38","Jujuy","Sputnik V COVID19 Instituto Gamaleya",97748,17374
"42","La Pampa","AstraZeneca ChAdOx1 S recombinante",30602,6234
"42","La Pampa","COVISHIELD ChAdOx1nCoV COVID 19",4551,0
"42","La Pampa","Sinopharm Vacuna SARSCOV 2 inactivada",22433,21587
"42","La Pampa","Sputnik V COVID19 Instituto Gamaleya",53671,9687
"46","La Rioja","AstraZeneca ChAdOx1 S recombinante",15673,7097
"46","La Rioja","COVISHIELD ChAdOx1nCoV COVID 19",7170,99
"46","La Rioja","Sinopharm Vacuna SARSCOV 2 inactivada",22539,17968
"46","La Rioja","Sputnik V COVID19 Instituto Gamaleya",54377,10097
"50","Mendoza","AstraZeneca ChAdOx1 S recombinante",115583,11753
"50","Mendoza","COVISHIELD ChAdOx1nCoV COVID 19",24028,406
"50","Mendoza","Sinopharm Vacuna SARSCOV 2 inactivada",76510,57472
"50","Mendoza","Sputnik V COVID19 Instituto Gamaleya",283348,45381
"54","Misiones","AstraZeneca ChAdOx1 S recombinante",40242,13252
"54","Misiones","COVISHIELD ChAdOx1nCoV COVID 19",16178,750
