"jurisdiccion_codigo_indec","jurisdiccion_nombre","vacuna_nombre",dosis_unica_cantidad,primera_dosis_cantidad,segunda_dosis_cantidad,dosis_adicional_cantidad,dosis_refuerzo_cantidad
"06","Buenos Aires","AstraZeneca ChAdOx1 S recombinante",0,3648271,4022228,832898,1121006
"06","Buenos Aires","COVISHIELD ChAdOx1nCoV COVID 19",0,251405,382,0,0
"06","Buenos Aires","Cansino Ad5 nCoV",90294,0,7729,1530,110308
"06","Buenos Aires","Moderna ARNm",0,422641,1252278,3185,3410891
"06","Buenos Aires","Moderna Pediátrica",0,26279,7010,0,8322
"06","Buenos Aires","Pfizer BioNTech Comirnaty",0,1371390,1447396,77615,5309104
"06","Buenos Aires","Pfizer Pediátrica",0,19691,8800,126740,2
"06","Buenos Aires","Sinopharm Vacuna SARSCOV 2 inactivada",0,5954004,5264446,1662,10860
"06","Buenos Aires","Sputnik V COVID19 Instituto Gamaleya",0,4315674,2693020,6256,856151
"02","CABA","AstraZeneca ChAdOx1 S recombinante",0,728083,762535,204577,506143
"02","CABA","COVISHIELD ChAdOx1nCoV COVID 19",0,65668,197,0,0
"02","CABA","Cansino Ad5 nCoV",29914,0,1670,44,50980
"02","CABA","Moderna ARNm",0,33241,276360,1490,1552304
"02","CABA","Moderna Pediátrica",0,6956,2722,0,12612
"02","CABA","Pfizer BioNTech Comirnaty",0,193163,219752,62881,1270451
"02","CABA","Pfizer Pediátrica",0,2449,1918,1568,84978
"02","CABA","Sinopharm Vacuna SARSCOV 2 inactivada",0,1018567,966208,1667,5268
"02","CABA","Sputnik V COVID19 Instituto Gamaleya",0,896580,627408,231,13846
"10","Catamarca","AstraZeneca ChAdOx1 S recombinante",0,86655,86563,18029,59301
"10","Catamarca","COVISHIELD ChAdOx1nCoV COVID 19",0,4821,13,0,0
"10","Catamarca","Cansino Ad5 nCoV",2580,0,1032,328,47784
"10","Catamarca","Moderna ARNm",0,7686,24161,403,102717
"10","Catamarca","Moderna Pediátrica",0,3784,1111,0,4320
"10","Catamarca","Pfizer BioNTech Comirnaty",0,33553,30718,863,83220
"10","Catamarca","Pfizer Pediátrica",0,33,56,41,14072
"10","Catamarca","Sinopharm Vacuna SARSCOV 2 inactivada",0,171199,156861,43,553
"10","Catamarca","Sputnik V COVID19 Instituto Gamaleya",0,96762,73645,1649,28988
"22","Chaco","AstraZeneca ChAdOx1 S recombinante",0,240243,220286,29270,91959
"22","Chaco","COVISHIELD ChAdOx1nCoV COVID 19",0,15544,779,0,0
"22","Chaco","Cansino Ad5 nCoV",11282,0,818,212,21035
"22","Chaco","Moderna ARNm",0,31138,69151,1400,131457
"22","Chaco","Moderna Pediátrica",0,2754,712,0,2410
"22","Chaco","Pfizer BioNTech Comirnaty",0,68757,57641,7795,147651
"22","Chaco","Pfizer Pediátrica",0,759,282,243,3658
"22","Chaco","Sinopharm Vacuna SARSCOV 2 inactivada",0,391237,310989,445,3168
"22","Chaco","Sputnik V COVID19 Instituto Gamaleya",0,258238,181792,4471,54552
"26","Chubut","AstraZeneca ChAdOx1 S recombinante",0,132842,128699,20527,45756
"26","Chubut","COVISHIELD ChAdOx1nCoV COVID 19",0,11933,661,0,0
"26","Chubut","Cansino Ad5 nCoV",3584,0,364,52,5753
"26","Chubut","Moderna ARNm",0,20878,33641,1220,63385
"26","Chubut","Moderna Pediátrica",0,288,68,0,216
"26","Chubut","Pfizer BioNTech Comirnaty",0,33273,39758,4516,131494
"26","Chubut","Pfizer Pediátrica",0,436,183,27,2259
"26","Chubut","Sinopharm Vacuna SARSCOV 2 inactivada",0,173110,141659,174,825
"26","Chubut","Sputnik V COVID19 Instituto Gamaleya",0,136796,100161,905,15168
"18","Corrientes","AstraZeneca ChAdOx1 S recombinante",0,194108,185906,17689,160293
"18","Corrientes","COVISHIELD ChAdOx1nCoV COVID 19",0,19887,490,0,0
"18","Corrientes","Cansino Ad5 nCoV",11261,0,284,71,39696
"18","Corrientes","Moderna ARNm",0,28036,62607,393,224479
"18","Corrientes","Moderna Pediátrica",0,7249,1601,0,3056
"18","Corrientes","Pfizer BioNTech Comirnaty",0,83281,81207,1794,261448
"18","Corrientes","Pfizer Pediátrica",0,316,220,259,37598
"18","Corrientes","Sinopharm Vacuna SARSCOV 2 inactivada",0,428751,368505,66,2481
"18","Corrientes","Sputnik V COVID19 Instituto Gamaleya",0,268478,194757,16,48488
"14","Córdoba","AstraZeneca ChAdOx1 S recombinante",0,809257,824933,184023,658377
"14","Córdoba","COVISHIELD ChAdOx1nCoV COVID 19",0,44130,129,0,0
"14","Córdoba","Cansino Ad5 nCoV",38362,0,5743,33,11359
"14","Córdoba","Moderna ARNm",0,48669,266156,37,658014
"14","Córdoba","Moderna Pediátrica",0,3800,1104,0,2253
"14","Córdoba","Pfizer BioNTech Comirnaty",0,283484,258014,16579,719242
"14","Córdoba","Pfizer Pediátrica",0,1648,990,165,21756
"14","Córdoba","Sinopharm Vacuna SARSCOV 2 inactivada",0,1253988,1139864,514,8525
"14","Córdoba","Sputnik V COVID19 Instituto Gamaleya",0,940030,627691,4079,98727
"30","Entre Ríos","AstraZeneca ChAdOx1 S recombinante",0,292035,287445,72091,178862
