"jurisdiccion_codigo_indec","jurisdiccion_nombre","vacuna_nombre",primera_dosis_cantidad,segunda_dosis_cantidad
"06","Buenos Aires","AstraZeneca ChAdOx1 S recombinante",20706,0
"06","Buenos Aires","COVISHIELD ChAdOx1nCoV COVID 19",219332,1
"06","Buenos Aires","Sinopharm Vacuna SARSCOV 2 inactivada",452283,0
"06","Buenos Aires","Sputnik V COVID19 Instituto Gamaleya",996094,268466
"02","CABA","AstraZeneca ChAdOx1 S recombinante",17428,1
"02","CABA","COVISHIELD ChAdOx1nCoV COVID 19",62411,116
"02","CABA","Sinopharm Vacuna SARSCOV 2 inactivada",119059,61
"02","CABA","Sputnik V COVID19 Instituto Gamaleya",239011,85451
"10","Catamarca","AstraZeneca ChAdOx1 S recombinante",2062,2
"10","Catamarca","COVISHIELD ChAdOx1nCoV COVID 19",4380,1
"10","Catamarca","Sinopharm Vacuna SARSCOV 2 inactivada",14439,35
"10","Catamarca","Sputnik V COVID19 Instituto Gamaleya",24382,6343
"22","Chaco","AstraZeneca ChAdOx1 S recombinante",4999,2
"22","Chaco","COVISHIELD ChAdOx1nCoV COVID 19",14640,49
"22","Chaco","Sinopharm Vacuna SARSCOV 2 inactivada",27960,73
"22","Chaco","Sputnik V COVID19 Instituto Gamaleya",66765,16564
"26","Chubut","AstraZeneca ChAdOx1 S recombinante",1849,0
"26","Chubut","COVISHIELD ChAdOx1nCoV COVID 19",7735,49
"26","Chubut","Sinopharm Vacuna SARSCOV 2 inactivada",13876,5
"26","Chubut","Sputnik V COVID19 Instituto Gamaleya",33024,8114
"18","Corrientes","COVISHIELD ChAdOx1nCoV COVID 19",16042,12
"18","Corrientes","Sinopharm Vacuna SARSCOV 2 inactivada",20247,145
"18","Corrientes","Sputnik V COVID19 Instituto Gamaleya",54468,15304
"14","Córdoba","AstraZeneca ChAdOx1 S recombinante",18787,0
"14","Córdoba","COVISHIELD ChAdOx1nCoV COVID 19",42544,0
"14","Córdoba","Sinopharm Vacuna SARSCOV 2 inactivada",136731,9
"14","Córdoba","Sputnik V COVID19 Instituto Gamaleya",221810,50516
"30","Entre Ríos","AstraZeneca ChAdOx1 S recombinante",2698,1
"30","Entre Ríos","COVISHIELD ChAdOx1nCoV COVID 19",15865,90
"30","Entre Ríos","Sinopharm Vacuna SARSCOV 2 inactivada",25471,251
"30","Entre Ríos","Sputnik V COVID19 Instituto Gamaleya",73640,19532
"34","Formosa","AstraZeneca ChAdOx1 S recombinante",2871,0
"34","Formosa","COVISHIELD ChAdOx1nCoV COVID 19",7253,0
"34","Formosa","Sinopharm Vacuna SARSCOV 2 inactivada",19820,140
"34","Formosa","Sputnik V COVID19 Instituto Gamaleya",34191,7973
"38","Jujuy","AstraZeneca ChAdOx1 S recombinante",1,0
"38","Jujuy","COVISHIELD ChAdOx1nCoV COVID 19",11666,82
"38","Jujuy","Sinopharm Vacuna SARSCOV 2 inactivada",16453,505
"38","Jujuy","Sputnik V COVID19 Instituto Gamaleya",43913,13350
"42","La Pampa","AstraZeneca ChAdOx1 S recombinante",2183,0
"42","La Pampa","COVISHIELD ChAdOx1nCoV COVID 19",4493,0
"42","La Pampa","Sinopharm Vacuna SARSCOV 2 inactivada",14942,2
"42","La Pampa","Sputnik V COVID19 Instituto Gamaleya",24276,7070
"46","La Rioja","COVISHIELD ChAdOx1nCoV COVID 19",7064,2
"46","La Rioja","Sinopharm Vacuna SARSCOV 2 inactivada",11386,0
"46","La Rioja","Sputnik V COVID19 Instituto Gamaleya",26596,7514
"50","Mendoza","AstraZeneca ChAdOx1 S recombinante",4154,4
"50","Mendoza","COVISHIELD ChAdOx1nCoV COVID 19",21014,150
"50","Mendoza","Sinopharm Vacuna SARSCOV 2 inactivada",37442,34
"50","Mendoza","Sputnik V COVID19 Instituto Gamaleya",113444,19409
"54","Misiones","AstraZeneca ChAdOx1 S recombinante",2973,12
"54","Misiones","COVISHIELD ChAdOx1nCoV COVID 19",14672,36
"54","Misiones","Sinopharm Vacuna SARSCOV 2 inactivada",25042,38
"54","Misiones","Sputnik V COVID19 Instituto Gamaleya",51109,13069
"58","Neuquén","COVISHIELD ChAdOx1nCoV COVID 19",8227,0
"58","Neuquén","Sinopharm Vacuna SARSCOV 2 inactivada",16345,1
"58","Neuquén","Sputnik V COVID19 Instituto Gamaleya",38486,11901
"62","Río Negro","COVISHIELD ChAdOx1nCoV COVID 19",11007,4
"62","Río Negro","Sinopharm Vacuna SARSCOV 2 inactivada",18718,2
"62","Río Negro","Sputnik V COVID19 Instituto Gamaleya",43323,12354
"66","Salta","AstraZeneca ChAdOx1 S recombinante",5111,0
"66","Salta","COVISHIELD ChAdOx1nCoV COVID 19",17258,0
"66","Salta","Sinopharm Vacuna SARSCOV 2 inactivada",30611,10
"66","Salta","Sputnik V COVID19 Instituto Gamaleya",73969,18398
"70","San Juan","AstraZeneca ChAdOx1 S recombinante",9,0
"70","San Juan","COVISHIELD ChAdOx1nCoV COVID 19",8687,6
"70","San Juan","Sinopharm Vacuna SARSCOV 2 inactivada",16111,30
"70","San Juan","Sputnik V COVID19 Instituto Gamaleya",46822,11699
"74","San Luis","AstraZeneca ChAdOx1 S recombinante",3046,0
"74","San Luis","COVISHIELD ChAdOx1nCoV COVID 19",6810,0
"74","San Luis","Sinopharm Vacuna SARSCOV 2 inactivada",19095,0
"74","San Luis","Sputnik V COVID19 Instituto Gamaleya",34862,13202
"78","Santa Cruz","COVISHIELD ChAdOx1nCoV COVID 19",4056,18
"78","Santa Cruz","Sinopharm Vacuna SARSCOV 2 inactivada",8556,161
"78","Santa Cruz","Sputnik V COVID19 Instituto Gamaleya",21958,6404
"82","Santa Fe","AstraZeneca ChAdOx1 S recombinante",11855,13
"82","Santa Fe","COVISHIELD ChAdOx1nCoV COVID 19",39798,23
"82","Santa Fe","Sinopharm Vacuna SARSCOV 2 inactivada",86528,52
"82","Santa Fe","Sputnik V COVID19 Instituto Gamaleya",203970,57486
"86","Santiago del Estero","AstraZeneca ChAdOx1 S recombinante",2903,4
"86","Santiago del Estero","COVISHIELD ChAdOx1nCoV COVID 19",11026,2
"86","Santiago del Estero","Sinopharm Vacuna SARSCOV 2 inactivada",19928,19
"86","Santiago del Estero","Sputnik V COVID19 Instituto Gamaleya",49742,11789
"94","Tierra del Fuego","COVISHIELD ChAdOx1nCoV COVID 19",2194,94
"94","Tierra del Fuego","Sinopharm Vacuna SARSCOV 2 inactivada",4259,118
"94","Tierra del Fuego","Sputnik V COVID19 Instituto Gamaleya",11535,3079
"90","Tucumán","AstraZeneca ChAdOx1 S recombinante",0,5503
"90","Tucumán","COVISHIELD ChAdOx1nCoV COVID 19",20062,0
"90","Tucumán","Sinopharm Vacuna SARSCOV 2 inactivada",33374,3173
"90","Tucumán","Sputnik V COVID19 Instituto Gamaleya",81011,26392
