"jurisdiccion_codigo_indec","jurisdiccion_nombre","vacuna_nombre",primera_dosis_cantidad,segunda_dosis_cantidad
"06","Buenos Aires","AstraZeneca ChAdOx1 S recombinante",3459327,3804293
"06","Buenos Aires","COVISHIELD ChAdOx1nCoV COVID 19",251036,328
"06","Buenos Aires","Cansino Ad5 nCoV",27524,0
"06","Buenos Aires","Moderna ARNm",332023,1013275
"06","Buenos Aires","Pfizer BioNTech Comirnaty",878932,508760
"06","Buenos Aires","Sinopharm Vacuna SARSCOV 2 inactivada",4965310,3690102
"06","Buenos Aires","Sputnik V COVID19 Instituto Gamaleya",4152210,2380681
"02","CABA","AstraZeneca ChAdOx1 S recombinante",688778,710419
"02","CABA","COVISHIELD ChAdOx1nCoV COVID 19",65399,179
"02","CABA","Cansino Ad5 nCoV",26142,67
"02","CABA","Moderna ARNm",19347,247566
"02","CABA","Pfizer BioNTech Comirnaty",158720,129739
"02","CABA","Sinopharm Vacuna SARSCOV 2 inactivada",882449,749878
"02","CABA","Sputnik V COVID19 Instituto Gamaleya",892467,580585
"10","Catamarca","AstraZeneca ChAdOx1 S recombinante",85452,80954
"10","Catamarca","COVISHIELD ChAdOx1nCoV COVID 19",4753,5
"10","Catamarca","Cansino Ad5 nCoV",1106,0
"10","Catamarca","Moderna ARNm",7343,22184
"10","Catamarca","Pfizer BioNTech Comirnaty",28284,4667
"10","Catamarca","Sinopharm Vacuna SARSCOV 2 inactivada",156804,99780
"10","Catamarca","Sputnik V COVID19 Instituto Gamaleya",95062,66877
"22","Chaco","AstraZeneca ChAdOx1 S recombinante",228512,189581
"22","Chaco","COVISHIELD ChAdOx1nCoV COVID 19",15397,651
"22","Chaco","Cansino Ad5 nCoV",1941,0
"22","Chaco","Moderna ARNm",25726,53632
"22","Chaco","Pfizer BioNTech Comirnaty",34436,10212
"22","Chaco","Sinopharm Vacuna SARSCOV 2 inactivada",292654,178642
"22","Chaco","Sputnik V COVID19 Instituto Gamaleya",246676,149352
"26","Chubut","AstraZeneca ChAdOx1 S recombinante",126016,116368
"26","Chubut","COVISHIELD ChAdOx1nCoV COVID 19",11751,620
"26","Chubut","Cansino Ad5 nCoV",68,2
"26","Chubut","Moderna ARNm",18502,28542
"26","Chubut","Pfizer BioNTech Comirnaty",19848,12830
"26","Chubut","Sinopharm Vacuna SARSCOV 2 inactivada",139127,93927
"26","Chubut","Sputnik V COVID19 Instituto Gamaleya",133187,89780
"18","Corrientes","AstraZeneca ChAdOx1 S recombinante",181961,159159
"18","Corrientes","COVISHIELD ChAdOx1nCoV COVID 19",19721,423
"18","Corrientes","Cansino Ad5 nCoV",4375,0
"18","Corrientes","Moderna ARNm",25080,54125
"18","Corrientes","Pfizer BioNTech Comirnaty",53897,10954
"18","Corrientes","Sinopharm Vacuna SARSCOV 2 inactivada",341860,203717
"18","Corrientes","Sputnik V COVID19 Instituto Gamaleya",249926,143786
"14","Córdoba","AstraZeneca ChAdOx1 S recombinante",786624,770956
"14","Córdoba","COVISHIELD ChAdOx1nCoV COVID 19",44089,107
"14","Córdoba","Cansino Ad5 nCoV",16435,211
"14","Córdoba","Moderna ARNm",41426,248079
"14","Córdoba","Pfizer BioNTech Comirnaty",225703,113055
"14","Córdoba","Sinopharm Vacuna SARSCOV 2 inactivada",1118625,869702
"14","Córdoba","Sputnik V COVID19 Instituto Gamaleya",892544,575159
"30","Entre Ríos","AstraZeneca ChAdOx1 S recombinante",280679,254976
"30","Entre Ríos","COVISHIELD ChAdOx1nCoV COVID 19",17249,331
"30","Entre Ríos","Cansino Ad5 nCoV",7035,1
"30","Entre Ríos","Moderna ARNm",21221,75691
"30","Entre Ríos","Pfizer BioNTech Comirnaty",64496,20217
"30","Entre Ríos","Sinopharm Vacuna SARSCOV 2 inactivada",398971,266532
"30","Entre Ríos","Sputnik V COVID19 Instituto Gamaleya",309741,185573
"34","Formosa","AstraZeneca ChAdOx1 S recombinante",118636,143359
"34","Formosa","COVISHIELD ChAdOx1nCoV COVID 19",7360,6
