"jurisdiccion_codigo_indec","jurisdiccion_nombre","vacuna_nombre",primera_dosis_cantidad,segunda_dosis_cantidad
"06","Buenos Aires","AstraZeneca ChAdOx1 S recombinante",3255055,888571
"06","Buenos Aires","COVISHIELD ChAdOx1nCoV COVID 19",250715,310
"06","Buenos Aires","Moderna ARNm",14924,0
"06","Buenos Aires","Sinopharm Vacuna SARSCOV 2 inactivada",2912059,1085570
"06","Buenos Aires","Sputnik V COVID19 Instituto Gamaleya",3573840,907820
"02","CABA","AstraZeneca ChAdOx1 S recombinante",652183,289652
"02","CABA","COVISHIELD ChAdOx1nCoV COVID 19",65339,186
"02","CABA","Moderna ARNm",8307,88
"02","CABA","Sinopharm Vacuna SARSCOV 2 inactivada",593449,309067
"02","CABA","Sputnik V COVID19 Instituto Gamaleya",754529,207292
"10","Catamarca","AstraZeneca ChAdOx1 S recombinante",80425,13349
"10","Catamarca","COVISHIELD ChAdOx1nCoV COVID 19",4559,1
"10","Catamarca","Moderna ARNm",983,0
"10","Catamarca","Sinopharm Vacuna SARSCOV 2 inactivada",87901,20444
"10","Catamarca","Sputnik V COVID19 Instituto Gamaleya",79059,21267
"22","Chaco","AstraZeneca ChAdOx1 S recombinante",207400,47393
"22","Chaco","COVISHIELD ChAdOx1nCoV COVID 19",15294,582
"22","Chaco","Moderna ARNm",1859,1
"22","Chaco","Sinopharm Vacuna SARSCOV 2 inactivada",139263,71053
"22","Chaco","Sputnik V COVID19 Instituto Gamaleya",213976,55718
"26","Chubut","AstraZeneca ChAdOx1 S recombinante",117668,24101
"26","Chubut","COVISHIELD ChAdOx1nCoV COVID 19",11716,609
"26","Chubut","Moderna ARNm",447,0
"26","Chubut","Sinopharm Vacuna SARSCOV 2 inactivada",82202,38947
"26","Chubut","Sputnik V COVID19 Instituto Gamaleya",112171,31997
"18","Corrientes","AstraZeneca ChAdOx1 S recombinante",151027,60426
"18","Corrientes","COVISHIELD ChAdOx1nCoV COVID 19",19622,387
"18","Corrientes","Moderna ARNm",1285,0
"18","Corrientes","Sinopharm Vacuna SARSCOV 2 inactivada",213240,64409
"18","Corrientes","Sputnik V COVID19 Instituto Gamaleya",207197,48542
"14","Córdoba","AstraZeneca ChAdOx1 S recombinante",727274,245536
"14","Córdoba","COVISHIELD ChAdOx1nCoV COVID 19",43646,67
"14","Córdoba","Sinopharm Vacuna SARSCOV 2 inactivada",664757,278997
"14","Córdoba","Sputnik V COVID19 Instituto Gamaleya",730029,187851
"30","Entre Ríos","AstraZeneca ChAdOx1 S recombinante",248066,57726
"30","Entre Ríos","COVISHIELD ChAdOx1nCoV COVID 19",17089,332
"30","Entre Ríos","Moderna ARNm",1521,0
"30","Entre Ríos","Sinopharm Vacuna SARSCOV 2 inactivada",222952,88728
"30","Entre Ríos","Sputnik V COVID19 Instituto Gamaleya",248457,66350
