"jurisdiccion_codigo_indec","jurisdiccion_nombre","vacuna_nombre",primera_dosis_cantidad,segunda_dosis_cantidad
"06","Buenos Aires","AstraZeneca ChAdOx1 S recombinante",3274211,1112565
"06","Buenos Aires","COVISHIELD ChAdOx1nCoV COVID 19",250743,310
"06","Buenos Aires","Moderna ARNm",69173,0
"06","Buenos Aires","Sinopharm Vacuna SARSCOV 2 inactivada",3094092,1284795
"06","Buenos Aires","Sputnik V COVID19 Instituto Gamaleya",3600089,913838
"02","CABA","AstraZeneca ChAdOx1 S recombinante",653162,306723
"02","CABA","COVISHIELD ChAdOx1nCoV COVID 19",65366,185
"02","CABA","Moderna ARNm",13555,151525
"02","CABA","Sinopharm Vacuna SARSCOV 2 inactivada",603821,318672
"02","CABA","Sputnik V COVID19 Instituto Gamaleya",754820,213869
"10","Catamarca","AstraZeneca ChAdOx1 S recombinante",80895,16529
"10","Catamarca","COVISHIELD ChAdOx1nCoV COVID 19",4624,1
"10","Catamarca","Moderna ARNm",2781,5915
"10","Catamarca","Sinopharm Vacuna SARSCOV 2 inactivada",94240,20968
"10","Catamarca","Sputnik V COVID19 Instituto Gamaleya",79102,21543
"22","Chaco","AstraZeneca ChAdOx1 S recombinante",210102,66076
"22","Chaco","COVISHIELD ChAdOx1nCoV COVID 19",15304,582
"22","Chaco","Moderna ARNm",6422,4372
"22","Chaco","Sinopharm Vacuna SARSCOV 2 inactivada",150669,77189
"22","Chaco","Sputnik V COVID19 Instituto Gamaleya",216345,56312
"26","Chubut","AstraZeneca ChAdOx1 S recombinante",118482,31368
"26","Chubut","COVISHIELD ChAdOx1nCoV COVID 19",11722,611
"26","Chubut","Moderna ARNm",1724,2192
"26","Chubut","Sinopharm Vacuna SARSCOV 2 inactivada",86400,45001
"26","Chubut","Sputnik V COVID19 Instituto Gamaleya",113761,32097
"18","Corrientes","AstraZeneca ChAdOx1 S recombinante",157580,67460
"18","Corrientes","COVISHIELD ChAdOx1nCoV COVID 19",19652,387
"18","Corrientes","Moderna ARNm",3949,13075
"18","Corrientes","Sinopharm Vacuna SARSCOV 2 inactivada",222664,70164
"18","Corrientes","Sputnik V COVID19 Instituto Gamaleya",207461,48852
"14","Córdoba","AstraZeneca ChAdOx1 S recombinante",735906,300390
"14","Córdoba","COVISHIELD ChAdOx1nCoV COVID 19",43654,67
"14","Córdoba","Moderna ARNm",13928,81644
"14","Córdoba","Sinopharm Vacuna SARSCOV 2 inactivada",691497,349333
"14","Córdoba","Sputnik V COVID19 Instituto Gamaleya",732198,195957
"30","Entre Ríos","AstraZeneca ChAdOx1 S recombinante",253768,74905
"30","Entre Ríos","COVISHIELD ChAdOx1nCoV COVID 19",17102,332
"30","Entre Ríos","Moderna ARNm",4578,3882
"30","Entre Ríos","Sinopharm Vacuna SARSCOV 2 inactivada",251821,104284
"30","Entre Ríos","Sputnik V COVID19 Instituto Gamaleya",250070,68621
"34","Formosa","AstraZeneca ChAdOx1 S recombinante",114203,52109
"34","Formosa","COVISHIELD ChAdOx1nCoV COVID 19",7341,1
"34","Formosa","Moderna ARNm",3598,0
"34","Formosa","Sinopharm Vacuna SARSCOV 2 inactivada",134100,59266
"34","Formosa","Sputnik V COVID19 Instituto Gamaleya",108180,29913
"38","Jujuy","AstraZeneca ChAdOx1 S recombinante",153915,49939
"38","Jujuy","COVISHIELD ChAdOx1nCoV COVID 19",13967,281
"38","Jujuy","Moderna ARNm",3858,3635
"38","Jujuy","Sinopharm Vacuna SARSCOV 2 inactivada",138218,53376
"38","Jujuy","Sputnik V COVID19 Instituto Gamaleya",148226,42468
"42","La Pampa","AstraZeneca ChAdOx1 S recombinante",65994,36652
"42","La Pampa","COVISHIELD ChAdOx1nCoV COVID 19",4565,0
"42","La Pampa","Moderna ARNm",3182,15606
"42","La Pampa","Sinopharm Vacuna SARSCOV 2 inactivada",78008,42106
"42","La Pampa","Sputnik V COVID19 Instituto Gamaleya",72210,21749
"46","La Rioja","AstraZeneca ChAdOx1 S recombinante",73010,26174
"46","La Rioja","COVISHIELD ChAdOx1nCoV COVID 19",7202,108
"46","La Rioja","Moderna ARNm",4558,4941
"46","La Rioja","Sinopharm Vacuna SARSCOV 2 inactivada",81763,38301
"46","La Rioja","Sputnik V COVID19 Instituto Gamaleya",78676,22798
