"jurisdiccion_codigo_indec","jurisdiccion_nombre","vacuna_nombre",dosis_unica_cantidad,primera_dosis_cantidad,segunda_dosis_cantidad,dosis_adicional_cantidad,dosis_refuerzo_cantidad
"06","Buenos Aires","AstraZeneca ChAdOx1 S recombinante",0,3645180,4016637,833561,1013212
"06","Buenos Aires","COVISHIELD ChAdOx1nCoV COVID 19",0,251385,378,0,0
"06","Buenos Aires","Cansino Ad5 nCoV",87963,0,1290,1528,37663
"06","Buenos Aires","Moderna ARNm",0,395112,1165818,3183,1064625
"06","Buenos Aires","Pfizer BioNTech Comirnaty",0,1342347,1358639,77731,3871264
"06","Buenos Aires","Pfizer Pediátrica",0,8071,313,137,0
"06","Buenos Aires","Sinopharm Vacuna SARSCOV 2 inactivada",0,5907995,5124512,1669,4471
"06","Buenos Aires","Sputnik V COVID19 Instituto Gamaleya",0,4305818,2689827,6267,798719
"02","CABA","AstraZeneca ChAdOx1 S recombinante",0,725754,759013,204695,434605
"02","CABA","COVISHIELD ChAdOx1nCoV COVID 19",0,65487,189,0,0
"02","CABA","Cansino Ad5 nCoV",29153,0,133,45,45452
"02","CABA","Moderna ARNm",0,24272,258350,1491,348725
"02","CABA","Pfizer BioNTech Comirnaty",0,188230,209652,62907,937678
"02","CABA","Pfizer Pediátrica",0,407,9,2,0
"02","CABA","Sinopharm Vacuna SARSCOV 2 inactivada",0,1007809,946559,1655,4188
"02","CABA","Sputnik V COVID19 Instituto Gamaleya",0,895691,625579,233,5083
"10","Catamarca","AstraZeneca ChAdOx1 S recombinante",0,86547,86109,18077,47165
"10","Catamarca","COVISHIELD ChAdOx1nCoV COVID 19",0,4818,10,0,0
"10","Catamarca","Cansino Ad5 nCoV",2359,0,720,328,28102
"10","Catamarca","Moderna ARNm",0,7484,23304,403,17386
"10","Catamarca","Pfizer BioNTech Comirnaty",0,33132,28707,873,35563
"10","Catamarca","Sinopharm Vacuna SARSCOV 2 inactivada",0,169377,152589,44,254
"10","Catamarca","Sputnik V COVID19 Instituto Gamaleya",0,96644,73270,1665,21667
"22","Chaco","AstraZeneca ChAdOx1 S recombinante",0,239070,217934,29286,75765
"22","Chaco","COVISHIELD ChAdOx1nCoV COVID 19",0,15521,766,0,0
"22","Chaco","Cansino Ad5 nCoV",9921,0,243,206,5898
"22","Chaco","Moderna ARNm",0,29373,65247,1403,44281
"22","Chaco","Pfizer BioNTech Comirnaty",0,66396,53002,7795,97730
"22","Chaco","Pfizer Pediátrica",0,275,19,10,0
"22","Chaco","Sinopharm Vacuna SARSCOV 2 inactivada",0,382971,294500,444,1688
"22","Chaco","Sputnik V COVID19 Instituto Gamaleya",0,257640,180555,4475,49323
