"jurisdiccion_codigo_indec","jurisdiccion_nombre","vacuna_nombre",dosis_unica_cantidad,primera_dosis_cantidad,segunda_dosis_cantidad,dosis_adicional_cantidad,dosis_refuerzo_cantidad
"06","Buenos Aires","AstraZeneca ChAdOx1 S recombinante",0,3648070,4022036,832926,1120822
"06","Buenos Aires","COVISHIELD ChAdOx1nCoV COVID 19",0,251403,382,0,0
"06","Buenos Aires","Cansino Ad5 nCoV",90108,0,7674,1530,103786
"06","Buenos Aires","Moderna ARNm",0,418990,1242105,3185,3191183
"06","Buenos Aires","Moderna Pediátrica",0,6648,661,0,1781
"06","Buenos Aires","Pfizer BioNTech Comirnaty",0,1369884,1444485,77620,5269863
"06","Buenos Aires","Pfizer Pediátrica",0,19083,8338,118740,1
"06","Buenos Aires","Sinopharm Vacuna SARSCOV 2 inactivada",0,5948882,5254709,1662,10225
"06","Buenos Aires","Sputnik V COVID19 Instituto Gamaleya",0,4315603,2692581,6256,846038
"02","CABA","AstraZeneca ChAdOx1 S recombinante",0,727976,762363,204585,504872
"02","CABA","COVISHIELD ChAdOx1nCoV COVID 19",0,65646,195,0,0
"02","CABA","Cansino Ad5 nCoV",29747,0,1507,44,50208
"02","CABA","Moderna ARNm",0,31573,273973,1490,1478143
"02","CABA","Moderna Pediátrica",0,4347,990,0,11259
"02","CABA","Pfizer BioNTech Comirnaty",0,192394,218796,62883,1254486
"02","CABA","Pfizer Pediátrica",0,2434,1878,1559,84919
"02","CABA","Sinopharm Vacuna SARSCOV 2 inactivada",0,1018352,965584,1668,5216
"02","CABA","Sputnik V COVID19 Instituto Gamaleya",0,896546,627353,231,12534
"10","Catamarca","AstraZeneca ChAdOx1 S recombinante",0,86651,86535,18029,59242
"10","Catamarca","COVISHIELD ChAdOx1nCoV COVID 19",0,4820,12,0,0
"10","Catamarca","Cansino Ad5 nCoV",2577,0,1014,328,47508
"10","Catamarca","Moderna ARNm",0,7636,24031,403,93882
"10","Catamarca","Moderna Pediátrica",0,1903,104,0,1771
"10","Catamarca","Pfizer BioNTech Comirnaty",0,33543,30698,863,82100
"10","Catamarca","Pfizer Pediátrica",0,30,55,41,13981
"10","Catamarca","Sinopharm Vacuna SARSCOV 2 inactivada",0,171066,156388,43,533
"10","Catamarca","Sputnik V COVID19 Instituto Gamaleya",0,96760,73635,1649,28375
"22","Chaco","AstraZeneca ChAdOx1 S recombinante",0,240125,220186,29271,91538
"22","Chaco","COVISHIELD ChAdOx1nCoV COVID 19",0,15544,778,0,0
"22","Chaco","Cansino Ad5 nCoV",11233,0,795,212,20401
"22","Chaco","Moderna ARNm",0,30629,68197,1400,114800
"22","Chaco","Moderna Pediátrica",0,1627,90,0,1265
"22","Chaco","Pfizer BioNTech Comirnaty",0,68527,57192,7795,143317
"22","Chaco","Pfizer Pediátrica",0,695,241,191,3026
"22","Chaco","Sinopharm Vacuna SARSCOV 2 inactivada",0,390408,309032,445,2922
"22","Chaco","Sputnik V COVID19 Instituto Gamaleya",0,258200,181722,4471,54349
"26","Chubut","AstraZeneca ChAdOx1 S recombinante",0,132805,128660,20528,45725
"26","Chubut","COVISHIELD ChAdOx1nCoV COVID 19",0,11932,661,0,0
"26","Chubut","Cansino Ad5 nCoV",3545,0,349,52,5512
"26","Chubut","Moderna ARNm",0,20667,33242,1220,57554
"26","Chubut","Moderna Pediátrica",0,191,8,0,128
"26","Chubut","Pfizer BioNTech Comirnaty",0,33174,39497,4516,128699
"26","Chubut","Pfizer Pediátrica",0,411,159,25,2110
"26","Chubut","Sinopharm Vacuna SARSCOV 2 inactivada",0,172865,141322,174,776
"26","Chubut","Sputnik V COVID19 Instituto Gamaleya",0,136783,100156,905,15164
"18","Corrientes","AstraZeneca ChAdOx1 S recombinante",0,194098,185838,17689,156746
